place_id,business_name,rating,reviews,category,doJOZc,address,W4Efsd (4),W4Efsd (5),W4Efsd (6),W4Efsd (7),whatsapp_number,Cw1rxd,R8c4Qb,ah5Ghc,M4A5Cf,ah5Ghc (2),website,Cw1rxd (2),R8c4Qb (2),Jn12ke src,ah5Ghc (3),e4rVHe,email
https://www.google.com/maps/place/KDC+Academy+of+Management+-+Sri+Lanka/data=!4m7!3m6!1s0x3ae259dac6d5aa7d:0x73cadb6722292e4e!8m2!3d6.8961507!4d79.8600145!16s%2Fg%2F11fjbkp2d2!19sChIJfarVxtpZ4joRTi4pImfbynM?authuser=0&hl=en&rclk=1,KDC Academy of Management - Sri Lanka,4.9,(143),Educational consultant,,"32, 02nd Floor, Sri Sambuddhathva Jayanthi Mandiraya, Sri Sambuddhathva Jayanthi Mawatha",Closed,· Opens 9 AM,·,,077 388 8522,,Website,"""Highly recommend to whoever look at professional development.""",,,https://kdcaom.com/,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,
https://www.google.com/maps/place/Aklan+International+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25a15b4075745:0x985d420255c8ecfc!8m2!3d6.8781448!4d79.8941825!16s%2Fg%2F11c3tv8_ws!19sChIJRVcHtBVa4joR_OzIVQJCXZg?authuser=0&hl=en&rclk=1,Aklan International (Pvt) Ltd,3.6,(23),Electrical engineer,,No.16 Pagoda Rd,Closed,· Opens 8 AM,·,,0112 199 199,,Website,,,,https://www.aklan.lk/,,Directions,,,,sales@aklan.lk
https://www.google.com/maps/place/Chelinaa+Capital+Corporation+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3ae25bd11e20c36f:0x58cf93c0373688e4!8m2!3d6.892041!4d79.8660323!16s%2Fg%2F12lswf179!19sChIJb8MgHtFb4joR5Ig2N8CTz1g?authuser=0&hl=en&rclk=1,Chelinaa Capital Corporation (Pvt) Ltd.,5.0,(8),Investment service,,"5, 22 Sulaiman Terrace",·,Closed,· Opens 9 AM,,0112 555 954,,Directions,"""Mr Lolitha Abeysinghe’s guidance is unmatched""",,,,,,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,
https://www.google.com/maps/place/TAD+Lanka/data=!4m7!3m6!1s0x3ae2596144c56587:0x1ff1d60dc1701253!8m2!3d6.9029912!4d79.8568115!16s%2Fg%2F11f4zz2bhh!19sChIJh2XFRGFZ4joRUxJwwQ3W8R8?authuser=0&hl=en&rclk=1,TAD Lanka,4.9,(50),Consultant,,23 Alfred Pl,Closed,· Opens 8:30 AM,·,,0112 574 374,,Website,"""A",,company,http://www.tadlanka.com/,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"that is engage in diverse portfolio""",,
https://www.google.com/maps/place/LAYOUTindex+Innovation+Center+-+Bespoke+Software+Development+Company/data=!4m7!3m6!1s0x3ae25b0685506acb:0xf3853c12fe60f0d0!8m2!3d6.9094566!4d79.8861871!16s%2Fg%2F1pv5zxk5q!19sChIJy2pQhQZb4joR0PBg_hI8hfM?authuser=0&hl=en&rclk=1,LAYOUTindex Innovation Center - Bespoke Software Development Company,3.8,(36),Software company,,68/1A Sarasavi Ln,Closed,· Opens 9 AM,·,,0114 388 170,,Website,,,,https://www.layoutindex.com/,,Directions,,,,
https://www.google.com/maps/place/Facility+Sri+Lanka+Facility+Management/data=!4m7!3m6!1s0x3ae25bb57e7d455d:0x6d3b23dfd67d730d!8m2!3d6.8801458!4d79.8585096!16s%2Fg%2F11v0wtfg7y!19sChIJXUV9frVb4joRDXN91t8jO20?authuser=0&hl=en&rclk=1,Facility Sri Lanka Facility Management,5.0,(1),Business management consultant,,12A Ridgeway Pl,,,,,077 558 4476,,Website,,,,http://www.facilitysrilanka.com/,,Directions,,,,
https://www.google.com/maps/place/Sri+Lanka+Business+Development+Centre+%28SLBDC%29/data=!4m7!3m6!1s0x3ae25976594c02c9:0xe289d19e14913fda!8m2!3d6.9123263!4d79.8945688!16s%2Fg%2F1ptwr5szl!19sChIJyQJMWXZZ4joR2j-RFJ7RieI?authuser=0&hl=en&rclk=1,Sri Lanka Business Development Centre (SLBDC),4.4,(9),Business management consultant,,40 Dharmapala Pl,Closed,· Opens 8:30 AM,·,,0117 222 435,,Website,"""My First",,Business,http://www.slbdc-lk.org/,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"Skills uplifted by SLBDC with IRDP""",,
https://www.google.com/maps/place/Business+Consultancy+Services/data=!4m7!3m6!1s0x3ae259be0764414f:0xc141399742d5783!8m2!3d6.908828!4d79.8963396!16s%2Fg%2F11j50d8b6r!19sChIJT0FkB75Z4joRg1ctdJkTFAw?authuser=0&hl=en&rclk=1,Business Consultancy Services,5.0,(2),Consultant,,"Janajaya City, 227, Level 2 Nawala Rd",Closed,· Opens 8:30 AM,·,,074 349 8349,,Website,,,,http://www.bcssrilanka.com/,,Directions,,,,
https://www.google.com/maps/place/E+Zone+Technologies+ZKTeco+Sri+Lanka/data=!4m7!3m6!1s0x3ae250ba7e7d41dd:0x1d2134eb67383476!8m2!3d6.8891386!4d79.9334317!16s%2Fg%2F11gfp2k2yy!19sChIJ3UF9frpQ4joRdjQ4Z-s0IR0?authuser=0&hl=en&rclk=1,E Zone Technologies ZKTeco Sri Lanka,4.9,(20),Fingerprinting service,,"E Zone Technologies 28, 31 School Ln",Closed,· Opens 9 AM,·,,077 236 4300,,Website,"""Prompt and quick response by the engineers.""",,,https://ezonetech.lk/,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,
https://www.google.com/maps/place/Antyra+Solutions/data=!4m7!3m6!1s0x3ae2598a9f7c2dad:0x40f9bf0eb6c55879!8m2!3d6.8891399!4d79.9304364!16s%2Fg%2F11c5t3jbvk!19sChIJrS18n4pZ4joReVjFtg6_-UA?authuser=0&hl=en&rclk=1,Antyra Solutions,4.4,(38),Marketing agency,,·,Closed,· Opens 9 AM,"419/1, Pannipitiya Road, Palawatta",·,074 125 4255,,Website,"""Without a doubt, I wholeheartedly recommend their services.""",,,https://www.antyrasolutions.com/,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,
https://www.google.com/maps/place/Chelinaa+Capital+Corporation+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3ae25bd11e20c36f:0x58cf93c0373688e4!8m2!3d6.892041!4d79.8660323!16s%2Fg%2F12lswf179!19sChIJb8MgHtFb4joR5Ig2N8CTz1g?authuser=0&hl=en&rclk=1,Chelinaa Capital Corporation (Pvt) Ltd.,5.0,(8),Investment service,,"5, 22 Sulaiman Terrace",·,Closed,· Opens 9 AM,,0112 555 954,,Directions,"""Mr Lolitha Abeysinghe’s guidance is unmatched""",,,,,,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,
https://www.google.com/maps/place/CareDrive+Chartered+Valuation+%26+Consultancy+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25a15d9a29659:0xe7ff2d42783ab68d!8m2!3d6.8865117!4d79.9011094!16s%2Fg%2F11f120ymhq!19sChIJWZai2RVa4joRjbY6eEIt_-c?authuser=0&hl=en&rclk=1,CareDrive Chartered Valuation & Consultancy (Pvt) Ltd,4.9,(136),Real estate appraiser,,·,Closed,· Opens 8:30 AM,"10 4th Lane, Kotte Rd",·,0112 814 767,,Website,"""Excellence Service and well recognized chartered valuer.""",,,http://caredrive.lk/,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,
https://www.google.com/maps/place/Panoptic+Survey+Engineers+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae250f56ff60009:0xc77f6e1bf1221906!8m2!3d6.8521579!4d79.9461713!16s%2Fg%2F12mjyh4g0!19sChIJCQD2b_VQ4joRBhki8Rtuf8c?authuser=0&hl=en&rclk=1,Panoptic Survey Engineers (Pvt) Ltd,4.8,(26),Land surveyor,,97B Borella Road,Closed,· Opens 8 AM,·,,0112 847 258,,Website,On-site services,·,Online estimates,http://www.panoptic.lk/,,Directions,,,,
https://www.google.com/maps/place/Ecommex+Digital+Business+Co.+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25120e83de737:0xcdc8e9fc1f1cec9b!8m2!3d6.8649119!4d79.9992125!16s%2Fg%2F11cs9w6nr0!19sChIJN-c96CBR4joRm-wcH_zpyM0?authuser=0&hl=en&rclk=1,Ecommex Digital Business Co. (Pvt) Ltd,5.0,(5),Business management consultant,,"No 419/D/3, Nisala Mawatha, Kottawa Rd",Closed,· Opens 8:30 AM,·,,071 339 9099,,Website,"""I highly recommended the Ecommex company's services.""",,,https://www.ecommex.co/,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,
https://www.google.com/maps/place/Chelinaa+Capital+Corporation+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3ae25bd11e20c36f:0x58cf93c0373688e4!8m2!3d6.892041!4d79.8660323!16s%2Fg%2F12lswf179!19sChIJb8MgHtFb4joR5Ig2N8CTz1g?authuser=0&hl=en&rclk=1,Chelinaa Capital Corporation (Pvt) Ltd.,5.0,(8),Investment service,,"5, 22 Sulaiman Terrace",·,Closed,· Opens 9 AM,,0112 555 954,,Directions,"""Mr Lolitha Abeysinghe’s guidance is unmatched""",,,,,,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,
https://www.google.com/maps/place/SEO+Sri+Lanka+-+Best+SEO+Company+%7C+Full+Service+Digital+Agency/data=!4m7!3m6!1s0x3ae25b18d122be21:0x4d001a899289ded9!8m2!3d6.8372979!4d79.8681762!16s%2Fg%2F11bzypkwks!19sChIJIb4i0Rhb4joR2d6JkokaAE0?authuser=0&hl=en&rclk=1,SEO Sri Lanka - Best SEO Company | Full Service Digital Agency,4.8,(20),Internet marketing service,,"No 6C, Sri Gunarathna Mawatha,",Closed,· Opens 6:30 AM,·,,076 600 0713,,Website,"""They do a good job with my SEO campaign.""",,,http://www.seosrilanka.net/,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,info@seosrilanka.net
https://www.google.com/maps/place/BizExit+%7C+Helping+Sri+Lankan+business+owners+sell+their+business/data=!4m7!3m6!1s0x3ae25ba089208e07:0x57b7a57176d98c87!8m2!3d6.886578!4d79.8836246!16s%2Fg%2F11yr3g60xh!19sChIJB44giaBb4joRh4zZdnGlt1c?authuser=0&hl=en&rclk=1,BizExit | Helping Sri Lankan business owners sell their business,,,Business management consultant,,"MAGA ONE, Level 13, 200 Narahenpita - Nawala Rd",Open 24 hours,,·,,077 076 1805,,Website,,,,https://www.bizexit.lk/,,Directions,,,No reviews,info@bizexit.lk
"https://www.google.com/maps/place/Sri+Lanka+Company+Registrations%2FCompany+Secretaries,+Colombo,+Sri+Lanka/data=!4m7!3m6!1s0x3ae25988384419ad:0x36e4735eaee7e3a0!8m2!3d6.9139849!4d79.8942029!16s%2Fg%2F11thd2f7y8!19sChIJrRlEOIhZ4joRoOPnrl5z5DY?authuser=0&hl=en&rclk=1","Sri Lanka Company Registrations/Company Secretaries, Colombo, Sri Lanka",5.0,(2),Legal services,,135 Rajagiriya Rd,Closed,· Opens 8:30 AM,·,,077 761 5463,,Website,"""Your assistance has been indispensable to our success.""",,,http://www.srilankacompanysecretaries.com/,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,info@srilankacompanysecretaries.com
https://www.google.com/maps/place/Quantum+Consumer+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3ae25bb361ec3e9d:0xc59031e0729212be!8m2!3d6.8709536!4d79.8811996!16s%2Fg%2F11gsbhl0ct!19sChIJnT7sYbNb4joRvhKScuAxkMU?authuser=0&hl=en&rclk=1,Quantum Consumer Solutions Pvt Ltd,4.6,(14),Market researcher,,·,Closed,· Opens 9 AM,"No 127, 44 Dutugemunu St",·,0112 199 842,,Website,,,,http://www.quantumcs.com/,,Directions,,,,
https://www.google.com/maps/place/docsLegi/data=!4m7!3m6!1s0x3ae25b53ef5469f5:0xba7468f74dbc93a!8m2!3d6.8702758!4d79.877348!16s%2Fg%2F11rsb1y7b3!19sChIJ9WlU71Nb4joROsnbdI9Gpws?authuser=0&hl=en&rclk=1,docsLegi,5.0,(1),Legal services,,"2nd Floor, No, Bernards Business Park, 106 Dutugemunu St",Closed,· Opens 9 AM,·,,077 834 9017,,Website,,,,https://flyrichsworntranslation.org/docslegi,,Directions,,,,attestation@flyrichsworntranslation.org; docslegi@flyrichsworntranslation.org; info@flyrichsworntranslation.org
https://www.google.com/maps/place/Brown+%26+Company+PLC/data=!4m7!3m6!1s0x3ae25911b0316a5f:0x6bf02fdb86af9055!8m2!3d6.9216018!4d79.8479807!16s%2Fg%2F1hc2j496q!19sChIJX2oxsBFZ4joRVZCvhtsv8Gs?authuser=0&hl=en&rclk=1,Brown & Company PLC,4.2,(152),Association / Organization,,34 Sir Mohomad Macan Markar Mawatha,Closed,· Opens 8 AM,·,,0112 663 000,,Website,"""I like that they focus on both the retail and industrial sectors.""",,,http://www.brownsgroup.com/,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,
https://www.google.com/maps/place/Kingslake/data=!4m7!3m6!1s0x3ae25bdf46e44447:0x3827c40c5f1096cf!8m2!3d6.8971629!4d79.8565932!16s%2Fg%2F12jshvgf3!19sChIJR0TkRt9b4joRz5YQXwzEJzg?authuser=0&hl=en&rclk=1,Kingslake,4.5,(33),Software company,,30 Temple Ln,Closed,· Opens 8:30 AM,·,,0117 799 200,,Website,"""One of the best enterprise solution provide in Sri Lanka""",,,http://www.kingslake.com/,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,
https://www.google.com/maps/place/Sri+Lanka+Hospitality+Consultants+%28SLHC%29/data=!4m7!3m6!1s0x3ae25b0ffdaca3d1:0xcb6b7757d3840b50!8m2!3d6.8886291!4d79.9055808!16s%2Fg%2F11j7ylsqpq!19sChIJ0aOs_Q9b4joRUAuE01d3a8s?authuser=0&hl=en&rclk=1,Sri Lanka Hospitality Consultants (SLHC),3.8,(6),Consultant,,"Judge's Court, 40/4 Thalawathugoda Baddegana 2nd Ln",,,,,077 904 4889,,Website,"""Very interesting""",,,http://www.slhc.lk/,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,
https://www.google.com/maps/place/Corporate+Consultancy+Services+%28Private%29+Limited/data=!4m7!3m6!1s0x3ae2599df5537e4d:0x8bbbdc79eeade205!8m2!3d6.91482!4d79.8674986!16s%2Fg%2F11c6rb693l!19sChIJTX5T9Z1Z4joRBeKt7nncu4s?authuser=0&hl=en&rclk=1,Corporate Consultancy Services (Private) Limited,4.6,(12),Law firm,,48 Rosmead Pl,Closed,· Opens 8:30 AM,·,,0112 690 037,,Website,Online appointments,,,http://www.cccs.lk/,,Directions,,,,
https://www.google.com/maps/place/Chelinaa+Capital+Corporation+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3ae25bd11e20c36f:0x58cf93c0373688e4!8m2!3d6.892041!4d79.8660323!16s%2Fg%2F12lswf179!19sChIJb8MgHtFb4joR5Ig2N8CTz1g?authuser=0&hl=en&rclk=1,Chelinaa Capital Corporation (Pvt) Ltd.,5.0,(8),Investment service,,"5, 22 Sulaiman Terrace",·,Closed,· Opens 9 AM,,0112 555 954,,Directions,"""Mr Lolitha Abeysinghe’s guidance is unmatched""",,,,,,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,
https://www.google.com/maps/place/Afisol/data=!4m7!3m6!1s0x3ae25bd102f0c81b:0xd5b29e1f4a1f98d!8m2!3d6.8422962!4d79.9642829!16s%2Fg%2F11b7hnzd1d!19sChIJG8jwAtFb4joRjfmh9OEpWw0?authuser=0&hl=en&rclk=1,Afisol,4.0,(35),Software company,,·,Closed,· Opens 8:30 AM,"No 550/A/1, Old Jaya Mawatha",·,077 717 1760,,Website,,,,http://www.afisol.com/,,Directions,,,,info@afisol.com
https://www.google.com/maps/place/Chelinaa+Capital+Corporation+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3ae25bd11e20c36f:0x58cf93c0373688e4!8m2!3d6.892041!4d79.8660323!16s%2Fg%2F12lswf179!19sChIJb8MgHtFb4joR5Ig2N8CTz1g?authuser=0&hl=en&rclk=1,Chelinaa Capital Corporation (Pvt) Ltd.,5.0,(8),Investment service,,"5, 22 Sulaiman Terrace",·,Closed,· Opens 9 AM,,0112 555 954,,Directions,"""Mr Lolitha Abeysinghe’s guidance is unmatched""",,,,,,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,
https://www.google.com/maps/place/Sudath+Perera+Associates/data=!4m7!3m6!1s0x3ae25a3a45b9d237:0x7c881b2925d3e091!8m2!3d6.8847679!4d79.8881226!16s%2Fg%2F1x6q05rm!19sChIJN9K5RTpa4joRkeDTJSkbiHw?authuser=0&hl=en&rclk=1,Sudath Perera Associates,4.1,(81),Law firm,,·,Closed,· Opens 8 AM,"No 5, 9th Lane, Nawala Road",·,0117 559 944,,Website,"""A friendly personality and smooth work.""",,,https://www.sudathpereraassociates.com/,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,contact@sudathpereraassociates.com; darshi@sudathpereraassociates.com; deshan@sudathpereraassociates.com; dushyantha@sudathpereraassociates.com; himani@sudathpereraassociates.com; info@sudathpereraassociates.com; lakshana@sudathpereraassociates.com; manojbandara@sudathpereraassociates.com; nathaya@sudathpereraassociates.com; sudath@sudathpereraassociates.com; thidas@sudathpereraassociates.com
https://www.google.com/maps/place/TCM+Sri+Lanka+%28Total+Credit+Management+Services+Lanka%29/data=!4m7!3m6!1s0x3ae25b5fecbb1acf:0x8453dccb8ea8959b!8m2!3d6.8721259!4d79.8687306!16s%2Fg%2F11j8slkln2!19sChIJzxq77F9b4joRm5WojsvcU4Q?authuser=0&hl=en&rclk=1,TCM Sri Lanka (Total Credit Management Services Lanka),4.0,(16),Debt collection agency,,61 Sri Saranankara Rd,Closed,· Opens 9 AM,·,,0112 588 121,,Website,"""I mean you all are doing the work efficiently.""",,,https://tcmsrilanka.lk/,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,
https://www.google.com/maps/place/SEO+Sri+Lanka/data=!4m7!3m6!1s0x3ae25bdf2295b54d:0x2b797a31fd29eda1!8m2!3d6.8687969!4d79.8615869!16s%2Fg%2F11fn1gbqjw!19sChIJTbWVIt9b4joRoe0p_TF6eSs?authuser=0&hl=en&rclk=1,SEO Sri Lanka,5.0,(8),Consultant,,18-2/1 Rajasinghe Rd,Closed,· Opens 9 AM,·,,076 742 5757,,Website,,,,https://farhanonline.com/seo/,,Directions,,,,
