place_id,business_name,rating,reviews,category,W4Efsd (2),doJOZc,address,W4Efsd (4),W4Efsd (5),W4Efsd (6),W4Efsd (7),whatsapp_number,website,Cw1rxd,R8c4Qb,Cw1rxd (2),R8c4Qb (2),Jn12ke src,ah5Ghc,ah5Ghc (2),ah5Ghc (3),e4rVHe,M4A5Cf
https://www.google.com/maps/place/Spectrum+Software+Pty+Ltd/data=!4m7!3m6!1s0x6b12ae8d405039c1:0xdc7609172aa2b79a!8m2!3d-33.864276!4d151.2093464!16s%2Fg%2F1tjdgbsn!19sChIJwTlQQI2uEmsRmreiKhcJdtw?authuser=0&hl=en&rclk=1,Spectrum Software Pty Ltd,,,Software company,·,,3 Spring St,·,Closed,· Opens 8:30 AM Wed,,+61 2 9957 3920,https://spectrum-software.com.au/,,Website,,Directions,,,,,No reviews,
https://www.google.com/maps/place/Plus+Software+Solutions/data=!4m7!3m6!1s0x6b12a83eeda987af:0xc2943c82f83159f1!8m2!3d0.0686912!4d86.8424469!16s%2Fg%2F11c0rnd85h!19sChIJr4ep7T6oEmsR8Vkx-II8lMI?authuser=0&hl=en&rclk=1,Plus Software Solutions,,,Software company,·,,,,Closes soon,· 6 PM · Opens 9 AM Wed,,+61 1300 677 303,https://www.plussoftsolutions.com/,,Website,,Directions,,,,,No reviews,
https://www.google.com/maps/place/PegLeg+Software/data=!4m7!3m6!1s0x6b129ff600f327a3:0x5336bde760c5e319!8m2!3d-33.8482439!4d150.9319747!16s%2Fg%2F11lh5nrt9w!19sChIJoyfzAPafEmsRGePFYOe9NlM?authuser=0&hl=en&rclk=1,PegLeg Software,5.0,(5),Software company,,,,,Open 24 hours,,,,https://peglegsoftware.com.au/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""I loved the website he produced for my business.""",,,,
https://www.google.com/maps/place/Technosoft+Australia/data=!4m7!3m6!1s0x6b164d26a883623b:0xee47844956fbd7cb!8m2!3d-35.2761886!4d149.1277665!16s%2Fg%2F11rfbct10y!19sChIJO2KDqCZNFmsRy9f7VkmER-4?authuser=0&hl=en&rclk=1,Technosoft Australia,5.0,(2),Software company,·,,level 5/15 Moore St,·,Closed,· Opens 9:30 AM Wed,,+61 2 6188 5666,https://www.technosoft.com.au/,,Website,,Directions,,On-site services,Online appointments,,,·
https://www.google.com/maps/place/Saw+Software/data=!4m7!3m6!1s0x6b12b91a4a57fc1b:0xd55db457fa3f49b8!8m2!3d-33.9705289!4d151.0778434!16s%2Fg%2F11hbfhq83n!19sChIJG_xXShq5EmsRuEk_-le0XdU?authuser=0&hl=en&rclk=1,Saw Software,,,Software company,,,,·,Level 10/20 Martin Pl,,,+61 2 8006 7117,,,Directions,,,,,,,No reviews,
https://www.google.com/maps/place/VINCI+Software/data=!4m7!3m6!1s0x49ee5533b2027ed5:0x23c97d7d60ee7cce!8m2!3d-32.205415!4d136.1073692!16s%2Fg%2F11rp3c5cs3!19sChIJ1X4CsjNV7kkRznzuYH19ySM?authuser=0&hl=en&rclk=1,VINCI Software,,,Software company,,,,,,,,+61 478 178 965,http://www.vincisoftware.com/,,Website,,Directions,,,,,No reviews,
"https://www.google.com/maps/place/Synarion+IT+Solutions-+App,+Web,+Game+%26+Software+Development+Services+in+Australia/data=!4m7!3m6!1s0x6b12a39d4fcae129:0x2101e53bacd963ee!8m2!3d-33.8093147!4d150.9848043!16s%2Fg%2F11w_d0n569!19sChIJKeHKT52jEmsR7mPZrDvlASE?authuser=0&hl=en&rclk=1","Synarion IT Solutions- App, Web, Game & Software Development Services in Australia",,,Software company,·,,20 Grand Ave,,Open 24 hours,,,,https://www.synarionit.com/mobile-app-development-company-in-australia.html,,Website,,Directions,,,,,No reviews,
https://www.google.com/maps/place/Intuition+SofTech+Australia/data=!4m7!3m6!1s0x6b12f3593fb39941:0x56e863b54f1d8e64!8m2!3d-34.0002564!4d150.7404689!16s%2Fg%2F11khsszjvc!19sChIJQZmzP1nzEmsRZI4dT7Vj6FY?authuser=0&hl=en&rclk=1,Intuition SofTech Australia,,,Software company,·,,2/351 Oran Park Dr,,,,,+61 2 9159 3911,https://intuitionsoftech.com.au/,,Website,,Directions,,,,,No reviews,
https://www.google.com/maps/place/Appello+-+App+Development/data=!4m7!3m6!1s0x6b731583e0dfe29d:0x393a66e3966297be!8m2!3d-32.927262!4d151.782912!16s%2Fg%2F11fd4psb28!19sChIJneLf4IMVc2sRvpdiluNmOjk?authuser=0&hl=en&rclk=1,Appello - App Development,5.0,(6),Software company,·,,2/110 Hunter St,·,Open,· Closes 7 PM,,+61 2 7202 5164,http://www.appello.com.au/,,Website,,Directions,,On-site services,Online appointments,,,·
https://www.google.com/maps/place/Pennant+Software+Pty+Ltd/data=!4m7!3m6!1s0x6b12a3bf30593fe9:0x369f26f3b214e875!8m2!3d-33.7349879!4d150.9572057!16s%2Fg%2F11q2v7ylks!19sChIJ6T9ZML-jEmsRdegUsvMmnzY?authuser=0&hl=en&rclk=1,Pennant Software Pty Ltd,,,Software company,·,,29a/5 Inglewood Pl,·,Closed,· Opens 9 AM Wed,,+61 2 9688 7664,http://www.pennantsw.com/,,Website,,Directions,,,,,No reviews,
https://www.google.com/maps/place/ROAR+Software/data=!4m7!3m6!1s0x6b12ae44b9306221:0x7ce14b72316c0fb9!8m2!3d-33.8579285!4d151.2031976!16s%2Fg%2F11nz33y8hb!19sChIJIWIwuUSuEmsRuQ9sMXJL4Xw?authuser=0&hl=en&rclk=1,ROAR Software,,,Software company,·,,"Suite 17.02a, Level 17/456 Kent St",·,Closed,· Opens 8:30 AM Wed,,+61 1300 422 682,http://roarsoftware.com.au/,,Website,,Directions,,,,,No reviews,
https://www.google.com/maps/place/SoftwareONE+Australia/data=!4m7!3m6!1s0x6b12aef2996cf903:0xda2338996e343605!8m2!3d-33.8382841!4d151.2086505!16s%2Fg%2F11bw_48rft!19sChIJA_lsmfKuEmsRBTY0bpk4I9o?authuser=0&hl=en&rclk=1,SoftwareONE Australia,,,Software company,·,,·,100 Walker St,,,,,http://www.softwareone.com/,,Website,,Directions,,,,,No reviews,
https://www.google.com/maps/place/ATOM+Legal+Accounting/data=!4m7!3m6!1s0x6b12b34fa287204f:0xc8ea295db9c777f3!8m2!3d-26.4420924!4d136.0132792!16s%2Fg%2F11p3krgc7g!19sChIJTyCHok-zEmsR83fHuV0p6sg?authuser=0&hl=en&rclk=1,ATOM Legal Accounting,4.8,(26),Software company,·,,,,Closed,· Opens 9 AM Wed,,+61 1300 765 418,https://www.atom-legal.com.au/,,Website,,Directions,,,,,,
https://www.google.com/maps/place/Scaleup+Consulting/data=!4m7!3m6!1s0x6b12bbef54b9db7f:0x7a03e7d624a04bf2!8m2!3d-33.8482439!4d150.9319747!16s%2Fg%2F11fk8zlypb!19sChIJf9u5VO-7EmsR8kugJNbnA3o?authuser=0&hl=en&rclk=1,Scaleup Consulting,5.0,(9),Software company,,,,,Open 24 hours,,,,https://www.scaleupconsulting.com.au/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""I'd highly recommend Jayen and will use him again for any similar work.""",,,,
https://www.google.com/maps/place/JobGen.AI/data=!4m7!3m6!1s0x6b12852818ef9041:0x6ce1114c93a66901!8m2!3d14.1576412!4d-71.6028869!16s%2Fg%2F11xz50v9w_!19sChIJQZDvGCiFEmsRAWmmk0wR4Ww?authuser=0&hl=en&rclk=1,JobGen.AI,4.9,(34),Software company,,,,,Open 24 hours,,,,https://jobgen.ai/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""The Chrome extension is amazing for saving and applying to jobs quickly.""",,,,
https://www.google.com/maps/place/NSC+Software+Australia/data=!4m7!3m6!1s0x6b12af3ac0ee4da9:0x7ed5b2d8fbcd7bc6!8m2!3d-33.8642007!4d151.2026783!16s%2Fg%2F11w30_n_0x!19sChIJqU3uwDqvEmsRxnvN-9iy1X4?authuser=0&hl=en&rclk=1,NSC Software Australia,,,Software company,·,,"Three International Towers, level 24/300 Barangaroo Ave",·,Open 24 hours,,,+61 466 363 446,https://nsc-software.com/,,Website,,Directions,,,,,No reviews,
https://www.google.com/maps/place/rubric+iq/data=!4m7!3m6!1s0xa386146a7d3fb555:0x4a53a7842df28650!8m2!3d-32.205415!4d136.1073692!16s%2Fg%2F11yp_c7gp_!19sChIJVbU_fWoUhqMRUIbyLYSnU0o?authuser=0&hl=en&rclk=1,rubric iq,5.0,(3),Software company,·,,,,Open,· Closes 5 PM,,+61 412 008 831,https://www.rubriciq.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=15345580840158119889,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""What an awesome experience these guys have provided for teachers.""",,,,
https://www.google.com/maps/place/Software+Combined/data=!4m7!3m6!1s0x6b12ae421adbe1f5:0xbc80fc1c322fb798!8m2!3d-33.971796!4d151.078453!16s%2Fg%2F11q9mbx52b!19sChIJ9eHbGkKuEmsRmLcvMhz8gLw?authuser=0&hl=en&rclk=1,Software Combined,,,Software company,·,,27 Macquarie Pl,,,,,+61 403 789 096,https://www.softwarecombined.com/,,Website,,Directions,,,,,No reviews,
https://www.google.com/maps/place/NJStar+Software+Pty+Ltd/data=!4m6!3m5!1s0x6b12a68320d21499:0x4f4769e3fc9ba6cf!8m1!3d14.1576412!16s%2Fg%2F1tks6gfr!19sChIJmRTSIIOmEmsRz6ab_ONpR08?authuser=0&hl=en&rclk=1,NJStar Software Pty Ltd,3.0,(2),Software company,,,,,,,,+61 2 9869 1088,http://www.njstar.com/,,Website,,Directions,,,,,,
https://www.google.com/maps/place/Rocket+Software+Pty+Ltd/data=!4m7!3m6!1s0x6b12aef2e3e8bb27:0x911ad0e8f4bccd98!8m2!3d-35.3119209!4d149.1332584!16s%2Fg%2F1q5blgr7_!19sChIJJ7vo4_KuEmsRmM289OjQGpE?authuser=0&hl=en&rclk=1,Rocket Software Pty Ltd,4.0,(2),Software company,·,,"The Realm, Level 1/18 National Circuit",·,Closes soon,· 6 PM · Opens 8 AM Wed,,+61 2 9412 5400,http://www.rocketsoftware.com/,,Website,,Directions,,,,,,
https://www.google.com/maps/place/Argus+Software/data=!4m7!3m6!1s0x6b12ae3ee11af823:0x28fd4e01a1524964!8m2!3d-33.8712847!4d151.2046099!16s%2Fg%2F1tg5v628!19sChIJI_ga4T6uEmsRZElSoQFO_Sg?authuser=0&hl=en&rclk=1,Argus Software,,,Software company,Closed,,· Opens 8:30 AM Wed,·,level 12/1 Market St,·,,+61 2 9262 1332,,,Directions,,,,,,,No reviews,
